Company Name,Website,Company Description,Industry,Founder Name,Founder LinkedIn ,Founded,Team Size,Location,Socials
Ryse,https://www.rysemarket.com/,Ryse is the only marketplace where investors who want to buy leases can trade with real estate operators who want to sell leases.,"fintech, machine-learning, marketplace, b2b, proptech","Sean Mitchell, Harsh Yadav","https://linkedin.com/in/seanfmitchell, https://linkedin.com/in/harsh-yadav-a382b911",2024,13,New York,https://www.linkedin.com/company/ryse-market/
Navier AI,http://navier.ai,"Navier AI is making CFD 1000x faster with their ML-based solver. Physics simulations are essential across many industries and Navier AI is building much faster simulations using physics-ML solvers, enabling engineers to quickly explore designs and optimize performance.",Technology,"Cameron Flannery, Evan Kay","https://linkedin.com/in/cameronflannery, https://linkedin.com/in/evankay1",2023,2,San Francisco,https://twitter.com/NavierAI
Astro Mechanica,https://astromecha.co/,"Astro Mechanica has invented a new kind of jet engine – the Electric Adaptive Engine. Unlike any existing engine, it’s efficient at every speed. Because it’s efficient at every speed, it enables us to build a new jet aircraft with unique capabilities. It can launch payloads to orbit for 3x cheaper or fly 3x faster than regular passenger aircraft.","commercial-space-launch, airplanes, aerospace",Ian Brooke,https://linkedin.com/in/ian-brooke-b7496325,2021,13,San Francisco,https://twitter.com/AstroMechanica
Abel,https://www.tryabel.com,"Abel transforms law firm document review workflows, eliminating the need to choose between depth and breadth. Attorneys use Abel to answer nuanced questions based on the context spread across thousands of documents.","artificial-intelligence, generative-ai, b2b, legal, legaltech","Sean Safahi, Chenyu Li","https://www.linkedin.com/in/ssafahi, https://www.linkedin.com/in/chenyuli",2023,2,San Francisco,https://www.linkedin.com/company/tryabel/
Superagent,https://superagent.sh/,"Superagent is a workspace where AI assistants can work together, learn new information, and handle complex tasks on their own.","artificial-intelligence, saas, ai-assistant","Alan Zabihi, Ismail Pelaseyed","https://linkedin.com/in/alanzabihi, http://se.linkedin.com/in/pelaseyed/en",2023,2,San Francisco,https://linkedin.com/company/superagent-sh/
Keywords AI,https://keywordsai.co,"Keywords AI is a platform for prompt engineering, observability, and evaluations for AI software, helping startups ship reliable AI features to production quickly.","AI, Developer Tools, SaaS, Monitoring","Andy Li, Raymond Huang","https://linkedin.com/in/hanheli, www.pareon.com",2023,4,San Francisco,https://www.linkedin.com/company/keywordsai/
Dragoneye,https://dragoneye.ai/,"Dragoneye helps devs build powerful apps and features that use images and videos with high accuracy and deep granularity, offering more than 13K classes for object recognition without the need for training data or machine learning work.","artificial-intelligence, developer-tools, computer-vision, ml",Alex Liao,https://linkedin.com/in/alexliaoo,2023,2,New York,https://www.linkedin.com/company/dragoneyeai
GoldenBasis,https://www.goldenbasis.com,"GoldenBasis makes modern back-office software for brokerages like Schwab or Fidelity, and we’re starting with asset transfers. Every year, $1.1 trillion in assets are transferred between brokerages using decades-old software. Brokerages hire thousands of people to compensate but still lose revenue from abandoned transfers. We solve this problem by automating back-office workflows with AI.","fintech, api, enterprise-software, infrastructure, operations","Grant Ackerman, Andrew Wang","https://linkedin.com/in/grant-a-391184a5, https://linkedin.com/in/andrew-wang-0b5526109",2024,2,San Francisco,https://twitter.com/goldenbasisinc
Cleva,https://www.getcleva.com,"USD banking platform for Africa enabling African freelancers and businesses to receive international payment for their services, protecting from local currency volatility.","fintech, b2b, remote-work, emerging-markets","Tolu Alabi, Philip Abel","https://linkedin.com/in/tolu-alabi-08697525, https://linkedin.com/in/abelphilip",2023,13,"Lagos, Nigeria",https://twitter.com/tolu_tols1
Vista Power,https://vistapower.com,"Vista designs, finances, installs, and manages energy storage and solar at commercial, industrial, and multifamily properties for $0 upfront, helping businesses save up to 30% on their energy bills.","energy-storage, b2b, sustainability, manufacturing, renewable-energy","Maxim Kraft, Petar Matejic","https://linkedin.com/in/maximkraft, https://linkedin.com/in/petar-matejic",2023,3,San Francisco,https://linkedin.com/company/vista-power
Granza Bio,https://www.granzabio.com/,"Granza Bio is a biotechnology company developing a novel delivery 'shell' platform to direct therapeutic cargo to specific tissues. Their proprietary delivery vehicles are designed using non-immunogenic proteins equipped with a targeting receptor, achieving targeted tropism to organs of interest. These vehicles offer higher stability than conventional lipid nanoparticles (LNPs) and can encompass a variety of cargo, including proteins, DNA, and RNA. For their lead candidate, Granza Bio is leveraging the discovery of the immune system's powerful suite of weapons, 'attack particles'. Utilizing their advanced delivery platform, they aim to target these 'attack particles' against a range of diseases such as cancer, autoimmune disorders, and infections.","synthetic-biology, biotech, healthcare, therapeutics, oncology","Ashwin Nandakumar, Ashwin Jainarayanan","https://www.linkedin.com/in/ashwin-nandakumar-menon/, https://linkedin.com/in/jainarayananak",2024,5,San Francisco,https://www.linkedin.com/company/granza-bio-yc-w24/
Hazel,https://hazelai.com,AI-enabled procurement software for government,"Artificial Intelligence, Govtech, Procurement","August Chen, Elton Lossner","https://linkedin.com/in/augustschen, https://linkedin.com/in/eltonlossner",2024,5,New York,https://linkedin.com/company/hazel-ai
Ellipsis,https://ellipsis.dev,"Ellipsis is an AI developer tool that automatically reviews code and fixes bugs on pull requests. It uses LLM agents to catch logical errors, security issues, and can even enforce a team's style guide. Developers can tag @ellipsis-dev to have Ellipsis implement fixes, allowing them to generate tested code from GitHub/GitLab.","Artificial Intelligence, Developer Tools, Generative AI, SaaS","Hunter Brooks, Nick Bradford","https://www.linkedin.com/in/seanhunterbrooks/, https://www.linkedin.com/in/nsbradford/",2023,2,N/A,https://www.linkedin.com/company/ellipsis-dev/
Quantic Labs,https://www.quanticlabs.ai,Automated data entry for CRM,"sales, sales-enablement, automation, ai, databases","Grant Margerum, Garrett","https://linkedin.com/in/grantmargerum, https://linkedin.com/in/graves-dev",2023,2,San Francisco,https://twitter.com/quantichq
Magic Hour,https://magichour.ai,"Platform for AI video generation. Magic Hour is a professional video creation tool that takes the best AI video models, puts them in one workflow, and makes creating an amazing video as easy as selecting a template and customizing it.","artificial-intelligence, b2b, video, media, creator-economy","Runbo Li, David Hu","https://linkedin.com/in/runboli, https://linkedin.com/in/davidhu2000",2023,2,San Francisco,https://twitter.com/magichourai
nCompass Technologies,https://www.ncompass.tech,nCompass is a platform for acceleration and hosting of open-source and custom AI models. We provide low-latency AI deployment without rate-limiting you. All with just one line of code.,"hardware, open-source, api, cloud-computing, ai","Aditya Rajagopal, Diederik Vink","https://linkedin.com/in/adityarajagopal, https://linkedin.com/in/diederik-vink",2023,2,N/A,https://www.linkedin.com/company/ncompass-technologies
Yarn,https://www.yarn.so,Make sales and marketing videos with AI.,"artificial-intelligence, b2b, sales, video, marketing","Jasper Story, Nicole Atack",https://www.linkedin.com/company/yarn-so,2023,3,New York,https://twitter.com/yarn_so
Draftaid,https://draftaid.io/,"DraftAid is the world's first generative AI for CAD manufacturing drawings, akin to GitHub Copilot but for CAD. It drastically shortens drawing creation time, turning hours into seconds. Every product that is manufactured - from construction to aerospace, automotive, durable goods, and electronics—relies on drawings. Draftaid streamlines this process saving teams millions in time and quality.","construction, design, manufacturing, architecture, ai-assistant","Mohammed Al-arnawoot, Abdullah Elqabbany, Tahsin Rahman","https://www.linkedin.com/in/mohammed-al-arnawoot/, https://linkedin.com/in/abdullah-elqabbany-8160551a8, https://linkedin.com/in/muhammed-tahsin-rahman",2023,3,"Toronto, Canada",https://www.linkedin.com/company/draftaid
Ocular AI,https://useocular.com,"Ocular AI is the data annotation engine for Generative AI, Computer Vision, and Enterprise AI models. We help you transform unstructured, multi-modal data into golden datasets to power generative AI, frontier models, and computer vision. Ocular Foundry is the most intuitive, data-centric, and fastest platform that lets you label, annotate, version, and deploy your data for training models.","AI, Computer Vision, Data Engineering, Machine Learning","Michael Moyo, Louis Murerwa","https://www.linkedin.com/in/michaelmoyo, https://www.linkedin.com/in/louismurerwa/",2024,5,San Francisco,https://www.linkedin.com/company/use-ocular
Procter & Gamble,https://pg.com,Procter & Gamble collects and processes your personal data in line with applicable laws and regulations and in accordance with Procter & Gamble's Employee Privacy Policy.,Consumer Goods,N/A,N/A,N/A,N/A,N/A,N/A
Precip,https://precip.ai,Precip uses AI to make hyperlocal weather observations with a focus on rain measurements and provides a mobile app for viewing rain and snow totals.,"consumer, climate, api, agriculture, ai","Jesse Vollmar, Michael Asher, Sam Pierce Lolla","https://linkedin.com/in/vollmarj, https://linkedin.com/in/michael-asher-1276065b, https://linkedin.com/in/sampiercelolla",2023,3,N/A,https://x.com/getprecip
Aether Energy,https://www.aethernrg.com/,"Aether is an AI-powered end-to-end platform for rooftop solar and roofing installers in the US and Western European markets, designed to streamline and automate various tasks for solar installers.","solar-power, saas, artificial-intelligence, climate, renewable-energy","Zayne Sagar, Shelby Bons","https://linkedin.com/in/zaynesager, https://linkedin.com/in/shelby-bons-ucberkeley",2023,4,San Francisco,https://www.linkedin.com/company/aetherenergy
Reprompt,https://repromptai.com,"Reprompt builds AI Agents for Location that provide live information about points of interest or businesses to keep maps up to date. The company's internal agents platform supports Web, Vision, Doc Reading, and soon self-driving browser agents.",AI/Technology,"Lukas Martinelli, Rob Balian","https://www.linkedin.com/in/lukas-martinelli, https://linkedin.com/in/robbalian",2024,3,"San Francisco, CA, US",https://twitter.com/lukmartinelli
SuretyNow,https://www.suretynow.com/,SuretyNow is building the surety bond platform for the 21st century. Businesses can apply for bonds and receive affordable quotes online in minutes.,"fintech, b2b, insurance","Bruce Chi, Jay Xiao","https://linkedin.com/in/bchi, https://linkedin.com/in/yjwxiao",2022,4,"Austin, TX",https://www.linkedin.com/company/withsuretynow
Wuri,https://www.wuri.in/,"Wuri is an app for reading fiction stories that transforms stories into visual novels having audio, images & video. This opens a new world of storytelling for our writers and readers, who can now offer or consume stories in the format of their choice.",Fiction/EdTech,"Akshay Megharaj, Pratik Gangwal","https://linkedin.com/in/akshay-megharaj-aba3646, https://linkedin.com/in/pratikgangwal",2023,7,N/A,https://twitter.com/Pratik_Gangwal
Glimmer,https://www.withglimmer.com/,Glimmer is a new way to search massive PDFs using AI. It intelligently indexes documents to enable users to search in natural language and get answers with verifiable page sources.,"AI, Search","Praneeth Guduguntla, Arman Rafati","https://linkedin.com/in/praneethguduguntla, https://linkedin.com/in/armanrafati",2023,2,San Francisco,https://twitter.com/prantheman__
HeartByte,https://heartbyte.ai,HeartByte is a content platform where creators can create original fiction/comics or derivative works based on other fictional worlds. Creators write fictions 10 times faster on HeartByte.,"generative-ai, consumer, entertainment, social-media","Rachel Wang, Xinyue Liang","https://www.linkedin.com/in/rachelshuyanwang, https://www.linkedin.com/in/xinyue-liang-2b5a60295/",2023,2,San Francisco,https://twitter.com/heartbyteworld
Haplotype Labs,https://www.haplotypelabs.com/,"Personalized prevention using genetics and AI, building the HaploHub SaaS platform for genetic testing labs and medical practices to predict disease risk and manage genetic data.","Healthcare, Genetics",Mike Polcari,https://linkedin.com/in/polcari,2024,1,"Berkeley, CA, US / Remote (US)",https://www.linkedin.com/company/haplotype-labs/
Fractal Labs,https://fractal-labs.gg/,AI powered UGC platform for RPGs,"Artificial Intelligence, Consumer, Gaming, Social","Alan Du, Jason Cai, Derrick Xin","https://linkedin.com/in/alan-du-6525b28a, https://www.linkedin.com/in/jycai/, https://openreview.net/profile?id=~Derrick_Xin1",2024,3,N/A,https://x.com/fractallabs_gg
Marblism,https://marblism.com,Generate a fully-functional web app from a single prompt.,"artificial-intelligence, developer-tools, generative-ai, ai-assistant","Ulric Musset, Cyril Pluche","https://linkedin.com/in/ulricmusset, https://linkedin.com/in/cyril-pluche",2024,2,N/A,https://twitter.com/marblismAI
Sonauto,https://sonauto.ai/,"Sonauto is an AI music editor that turns prompts, lyrics, or melodies into full songs in any style. For example, in a few minutes with Sonauto you can make an original birthday song for your friend, sung by Frank Sinatra.",Music Technology,"Ryan Tremblay, Hayden Housen","https://linkedin.com/in/ryan-tremblay-62429a86, https://linkedin.com/in/hhousen",2023,2,"San Francisco, CA, US",https://twitter.com/SonautoAI
Roe AI,https://getroe.ai,"Roe AI is the next-generation AI-powered data warehouse to store, process, and query unstructured data like documents, websites, images, videos, and audio. By making the impossible data possible, we help data teams become strategic enablers. Roe AI accelerates these successes by providing intuitive and intelligent multi-modal data extraction, data classification & multi-modal RAG via Roe's SQL engine.","generative-ai, saas, b2b, big-data, infrastructure","Richard Meng, Jason Wang","https://linkedin.com/in/berkeleymeng, https://linkedin.com/in/jason-wang-a29851128",2023,3,"San Mateo, CA",https://linkedin.com/company/roe-ai
InspectMind AI,https://www.inspectmind.ai,"InspectMind AI is changing the game for people who build and design buildings by making it super easy to do their paperwork. Our tool uses AI to quickly turn videos and photos from construction sites into detailed, accurate and well formatted reports. What used to take days of typing and organizing now takes just minutes. With our app, workers can spend less time at their desks and more time doing the important stuff on site.","Artificial Intelligence, Construction, B2B, PropTech","Aakash Prasad, Shuangling Yin","https://linkedin.com/in/aakashprasad, https://linkedin.com/in/shuangly",2023,10,San Francisco,https://www.linkedin.com/company/inspectmind-ai
